Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn
CUST102260,32,68,86192,61015,17,68,28,57,35,0,1,2,12,1,0,0
CUST102261,23,61,780117,117877,32,61,22,42,44,0,0,0,65,0,1,0
CUST102262,61,29,88154,30339,88,50,26,9,3,0,1,1,33,0,1,0
CUST102263,37,127,209542,149563,84,62,30,30,34,1,1,2,14,1,1,0
CUST102264,67,19,109073,146778,66,67,6,73,7,0,1,0,57,0,1,0
CUST102265,31,171,220894,112493,28,77,3,13,39,0,0,0,111,0,1,1
CUST102266,19,74,520235,161800,11,15,13,33,48,1,0,1,58,0,0,0
CUST102267,26,61,795044,153069,42,83,9,16,46,1,0,2,65,0,1,0
CUST102268,54,171,576932,249609,41,23,33,20,35,1,0,1,51,1,0,0
CUST102269,37,153,557357,206480,72,5,25,66,5,1,0,1,88,0,0,0
CUST102270,43,20,869173,204169,46,56,22,57,21,1,0,0,68,0,0,0
CUST102271,46,48,421547,144526,9,30,8,78,5,0,0,1,97,1,0,0
CUST102272,18,87,843329,184595,68,5,7,7,41,0,1,0,115,1,0,1
CUST102273,52,152,146006,136648,54,78,13,37,35,1,1,1,102,1,0,0
CUST102274,23,139,404311,40163,19,28,6,25,8,1,1,3,4,1,0,0
CUST102275,54,110,485710,163790,77,66,6,63,15,1,0,1,42,1,1,0
CUST102276,22,28,889976,102508,57,74,8,29,38,0,0,1,7,1,1,0
CUST102277,50,59,543994,229839,29,2,2,8,45,0,0,0,112,1,1,1
CUST102278,66,133,175588,54619,89,27,13,31,37,0,0,0,77,1,0,1
CUST102279,68,51,628890,27126,13,73,16,10,32,1,0,1,92,1,1,1
CUST102280,31,149,491224,235203,42,47,21,33,17,1,0,2,93,0,0,1
CUST102281,29,12,297773,79926,26,79,25,17,11,0,0,2,62,1,1,0
CUST102282,59,50,441126,55633,53,9,27,18,26,0,1,0,100,1,0,1
CUST102283,37,132,482756,223726,72,32,13,53,46,1,1,1,67,1,0,1
CUST102284,67,113,125746,18317,19,66,8,36,0,1,0,1,34,0,0,0
CUST102285,41,170,545719,59980,69,68,25,11,14,0,0,1,70,0,1,0
CUST102286,60,166,188805,59115,58,11,1,3,46,0,1,1,89,0,1,1
CUST102287,51,153,565376,207718,34,56,10,42,26,1,0,2,31,1,1,0
CUST102288,42,14,700495,58158,24,43,16,26,15,1,0,1,106,0,0,0
CUST102289,67,32,432231,202035,37,12,33,50,20,0,0,2,96,0,0,1
CUST102290,46,139,756398,193703,81,23,18,4,0,0,0,0,117,0,1,1
CUST102291,56,146,556673,195388,11,43,17,5,28,0,0,1,23,0,0,0
CUST102292,48,155,333343,120364,12,56,12,76,2,0,1,0,49,1,1,0
CUST102293,64,55,301821,205414,32,15,4,55,11,0,0,0,117,1,0,1
CUST102294,60,120,119104,30504,49,20,22,67,27,0,0,2,58,0,1,0
CUST102295,67,75,13818,214665,77,75,23,43,38,0,0,2,64,1,1,0
CUST102296,40,21,482438,172732,84,50,28,14,36,1,1,1,92,0,1,0
CUST102297,61,172,326145,52196,78,20,7,41,30,0,0,1,111,0,0,1
CUST102298,55,133,156049,80938,15,59,25,10,30,0,0,1,108,1,0,1
CUST102299,37,87,575120,154677,35,50,14,72,32,0,0,2,37,1,1,0
CUST102300,40,169,828363,72388,16,20,0,10,32,0,0,0,37,1,1,0
CUST102301,62,59,609278,227369,82,5,27,65,46,0,0,4,20,1,0,0
CUST102302,69,89,210966,70501,55,72,13,26,39,0,0,0,22,1,0,0
CUST102303,33,150,73204,199381,48,64,33,57,10,1,1,1,45,0,1,0
CUST102304,67,83,46784,42043,54,75,30,71,45,1,1,0,68,0,1,0
CUST102305,59,65,893737,48635,21,57,5,20,28,1,0,1,29,0,1,0
CUST102306,25,64,10921,225387,39,77,4,20,24,1,0,0,39,1,1,0
CUST102307,67,71,822391,95691,5,5,30,71,12,1,0,1,81,0,1,0
CUST102308,38,4,819760,48132,33,64,14,0,43,0,1,0,69,0,0,0
CUST102309,18,143,927363,235459,55,85,14,57,18,1,0,0,68,1,0,0
CUST102310,25,104,256564,30366,68,33,4,12,35,0,1,2,41,0,0,1
CUST102311,46,150,614794,108944,8,55,27,72,27,0,1,0,17,0,1,0
CUST102312,49,175,75408,218179,32,74,32,5,3,0,1,1,58,0,0,0
CUST102313,55,93,649140,208652,20,2,10,57,2,1,1,2,12,0,0,0
CUST102314,22,174,741126,130267,67,41,5,16,37,1,1,1,118,1,0,1
CUST102315,64,142,551996,203961,80,61,22,72,36,1,0,0,83,1,0,0
CUST102316,39,178,544135,225625,57,5,1,11,42,0,0,1,101,0,1,1
CUST102317,64,148,581277,54236,89,5,14,51,24,0,0,0,20,0,1,0
CUST102318,51,178,912815,19150,21,62,22,75,40,1,0,1,67,1,1,0
CUST102319,18,112,5922,126369,44,19,21,69,34,1,1,1,76,1,0,0
CUST102320,43,161,464144,34423,17,20,8,72,28,1,0,0,81,1,1,0
CUST102321,60,119,53335,19137,56,1,29,51,40,0,1,3,76,1,0,1
CUST102322,27,59,914345,44992,62,89,15,36,28,0,0,2,76,0,1,0
CUST102323,47,43,932045,125540,41,89,29,2,11,1,1,2,102,1,0,0
CUST102324,67,12,806983,240510,83,55,8,7,34,0,0,2,100,1,0,1
CUST102325,35,40,151453,130140,80,9,0,9,19,1,0,1,60,0,0,1
CUST102326,34,118,900751,190993,65,86,7,46,16,0,0,1,98,0,1,0
CUST102327,43,20,318817,136225,83,69,17,40,11,1,1,0,37,0,1,0
CUST102328,25,166,888963,225441,38,22,26,63,49,0,0,1,39,0,0,0
CUST102329,64,131,23948,81917,74,29,17,41,35,1,0,2,26,1,0,0
CUST102330,57,156,617552,88690,21,77,31,42,9,0,0,3,57,1,1,0
CUST102331,66,90,60072,49235,24,36,31,8,17,0,1,1,89,0,0,0
CUST102332,29,94,330704,225047,77,54,20,13,29,0,0,1,75,0,0,1
CUST102333,44,13,738609,34122,63,48,31,3,7,1,1,1,65,1,0,0
CUST102334,25,66,658846,38956,73,33,30,1,40,1,0,2,42,0,1,0
CUST102335,42,37,67691,78879,37,43,15,0,12,0,0,0,19,1,0,0
CUST102336,63,177,666442,73560,82,21,13,74,30,1,1,3,34,1,1,0
CUST102337,21,66,890213,228872,21,30,23,64,5,0,0,0,54,1,0,0
CUST102338,50,36,347249,125310,61,6,24,45,6,0,1,1,73,1,0,0
CUST102339,18,26,8086,214757,87,20,34,58,20,0,0,1,71,1,0,0
CUST102340,36,75,390962,170732,5,15,16,74,37,1,1,1,39,1,1,0
CUST102341,48,108,593141,232136,17,19,3,6,42,0,1,3,45,0,0,1
CUST102342,33,168,365069,16168,31,42,10,65,48,0,1,0,99,1,1,0
CUST102343,31,43,333171,60124,74,43,14,14,27,1,0,0,94,0,0,1
CUST102344,65,150,279060,181969,63,46,29,71,43,1,0,2,78,0,0,0
CUST102345,22,148,802680,161104,10,18,23,46,20,0,1,0,41,0,1,0
CUST102346,58,8,986551,67797,27,47,1,39,20,1,1,1,17,1,1,0
CUST102347,43,29,811658,50294,14,78,33,41,23,1,0,1,117,0,0,0
CUST102348,45,40,943529,189899,55,68,22,50,26,0,0,0,14,1,1,0
CUST102349,19,158,764210,18516,23,10,30,34,26,1,0,4,82,1,1,1
CUST102350,67,128,573668,165823,55,78,12,40,12,0,1,1,87,0,0,0
CUST102351,23,84,795280,45373,72,28,32,56,49,1,0,0,98,1,0,0
CUST102352,26,116,539562,137026,88,44,6,37,28,0,0,2,65,1,0,1
CUST102353,50,144,317689,45270,87,67,31,71,38,1,0,0,12,1,0,0
CUST102354,58,174,785403,156458,46,35,6,7,27,0,0,1,108,0,1,1
CUST102355,42,62,97494,247931,61,47,12,73,36,1,0,1,56,1,0,0
CUST102356,65,7,116981,210889,72,86,23,62,28,0,1,0,8,1,0,0
CUST102357,30,45,167305,80184,42,14,27,3,47,0,0,3,98,0,0,1
CUST102358,26,176,17304,225765,66,43,31,47,21,0,1,0,65,0,1,0
CUST102359,30,155,274438,52879,11,66,17,51,35,1,0,2,109,1,1,1
CUST102360,48,88,289569,64597,75,73,33,37,29,0,0,1,15,1,0,0
CUST102361,58,73,725071,185204,54,39,33,4,27,0,0,0,109,0,0,0
CUST102362,28,163,111777,18626,56,85,0,69,22,0,1,1,99,0,0,0
CUST102363,21,179,403641,100936,30,13,30,23,32,1,1,1,1,1,1,0
CUST102364,51,37,616837,248251,30,62,0,76,3,0,0,1,15,0,0,0
CUST102365,55,119,618752,249873,23,80,15,16,2,1,0,0,71,1,1,0
CUST102366,63,57,963494,96515,13,84,14,77,31,0,1,3,0,0,0,0
CUST102367,21,8,632036,223137,65,50,32,25,3,0,1,2,81,1,1,0
CUST102368,55,95,467962,70390,24,78,22,2,0,0,0,0,117,0,1,0
CUST102369,36,117,855727,162717,54,57,33,1,11,1,1,2,104,1,1,0
CUST102370,23,110,803523,238032,84,14,16,1,12,0,0,0,25,1,0,1
CUST102371,51,20,907375,69144,85,64,24,21,33,0,0,1,43,1,1,0
CUST102372,35,124,255174,159454,26,87,5,70,28,0,0,2,4,1,0,0
CUST102373,30,53,656362,19025,17,54,30,3,8,0,0,1,20,0,0,0
CUST102374,58,119,254890,189298,16,75,4,37,30,0,1,1,34,0,1,0
CUST102375,40,12,575699,94380,14,9,29,69,6,1,0,6,103,1,1,0
CUST102376,36,177,435174,133910,69,41,4,72,12,0,0,2,91,1,1,1
CUST102377,62,17,259901,215783,34,10,11,51,1,0,1,0,53,1,0,0
CUST102378,28,64,96696,111055,12,15,6,30,32,0,0,0,89,0,1,1
CUST102379,18,42,677067,141189,25,72,12,25,49,0,0,2,95,1,0,0
CUST102380,41,94,671608,220782,26,77,3,35,6,1,1,1,111,1,0,1
CUST102381,24,157,596597,149515,22,18,2,25,17,0,0,3,49,0,1,0
CUST102382,42,147,734682,36395,70,30,11,27,7,1,0,2,107,1,0,1
CUST102383,38,11,970224,25725,52,72,0,4,11,0,0,1,43,0,1,0
CUST102384,32,98,671397,48461,48,52,26,73,42,1,0,3,84,1,0,0
CUST102385,18,178,68421,56115,13,89,12,17,29,0,1,1,3,0,0,0
CUST102386,29,71,237436,125084,71,7,16,14,8,0,1,2,41,0,1,1
CUST102387,24,108,476083,242959,58,23,7,56,27,1,0,2,40,0,1,1
CUST102388,32,58,303756,98732,30,7,31,4,3,1,0,0,35,1,0,0
CUST102389,38,34,482247,225862,89,82,19,36,38,0,1,3,23,1,0,0
CUST102390,36,20,538738,94557,30,47,16,21,16,0,0,1,96,0,1,0
CUST102391,46,50,10491,86260,38,29,33,51,10,0,0,0,4,1,0,0
CUST102392,42,102,118026,174762,12,57,34,14,1,1,1,1,56,1,0,0
CUST102393,50,138,75804,16407,14,85,34,16,22,0,1,2,66,1,1,0
CUST102394,66,160,512662,88568,52,54,23,50,49,1,0,1,10,0,0,0
CUST102395,49,52,880725,73560,59,72,17,44,21,0,0,1,44,0,1,0
CUST102396,66,15,644786,193412,58,61,32,62,25,0,0,0,95,1,1,0
CUST102397,52,84,763803,163866,82,47,22,27,11,0,0,3,21,0,1,0
CUST102398,61,131,925295,165953,44,3,24,58,31,0,1,0,10,1,0,0
CUST102399,55,37,892907,232364,19,36,26,20,8,0,0,2,37,0,1,0
CUST102400,43,126,815746,241024,85,7,0,41,42,0,0,1,58,0,0,1
CUST102401,28,40,839315,195775,22,0,20,68,4,1,0,0,85,0,0,1
CUST102402,52,72,488335,190426,27,69,9,16,25,0,1,1,3,1,0,0
CUST102403,25,40,350230,106288,66,46,30,67,6,1,0,0,102,0,0,0
CUST102404,63,56,721989,224534,50,74,24,6,28,0,0,0,66,0,0,0
CUST102405,31,151,364435,134020,43,4,19,39,32,1,1,1,117,1,0,1
CUST102406,27,104,243223,114301,19,49,1,39,23,1,0,2,9,1,0,0
CUST102407,19,139,535255,29390,57,23,14,42,24,1,0,2,100,1,0,1
CUST102408,63,110,213826,233547,68,46,27,72,30,1,0,0,18,1,1,0
CUST102409,26,136,306364,42307,67,17,12,50,28,0,0,0,81,0,0,1
CUST102410,20,93,730523,242436,84,83,13,72,4,1,0,2,27,0,1,0
CUST102411,38,94,923451,240121,20,27,1,22,37,1,0,2,94,1,1,1
CUST102412,43,56,695779,39502,74,76,33,31,44,0,0,1,16,1,1,0
CUST102413,25,60,319275,241671,70,4,34,30,10,0,0,1,23,1,0,0
CUST102414,65,138,482930,37486,17,29,24,16,31,0,0,1,0,0,1,0
CUST102415,19,39,29876,126813,51,0,14,57,7,0,0,1,4,0,1,0
CUST102416,23,28,744804,184330,13,85,11,34,19,0,0,1,31,0,1,0
CUST102417,45,49,888880,203788,67,81,8,29,33,0,0,0,52,1,0,0
CUST102418,46,164,676331,243300,38,45,30,63,46,0,1,0,80,0,1,0
CUST102419,43,125,981043,118920,85,68,13,52,41,1,0,0,56,0,1,0
CUST102420,42,13,230192,227566,33,30,28,50,7,0,0,4,84,0,0,1
CUST102421,29,36,312372,246624,41,69,7,36,1,1,1,0,104,1,1,0
CUST102422,22,101,255767,97768,47,55,2,5,20,0,0,3,42,0,1,0
CUST102423,51,26,861927,156820,68,88,1,33,14,0,1,0,85,1,1,0
CUST102424,65,86,253313,77785,28,27,15,55,5,0,1,0,102,1,0,0
CUST102425,54,4,29261,91050,75,15,18,24,4,0,1,1,38,0,1,0
CUST102426,32,82,107601,37738,38,53,29,12,2,0,1,0,33,1,0,0
CUST102427,61,166,62260,89231,52,52,15,62,42,0,0,4,77,0,1,0
CUST102428,53,127,499214,88606,16,11,30,65,42,0,1,3,79,0,0,0
CUST102429,32,88,475587,239373,27,19,27,4,15,0,0,1,4,1,0,0
CUST102430,60,127,397562,56662,83,81,3,74,34,0,0,0,17,1,0,0
CUST102431,65,120,490170,133313,17,33,9,10,8,0,1,3,3,1,1,0
CUST102432,40,22,581464,242369,49,52,17,77,34,0,0,1,107,1,1,0
CUST102433,23,130,315444,228306,69,63,31,43,18,0,1,2,114,1,0,0
CUST102434,63,31,143412,30123,51,22,29,68,42,0,0,2,91,0,0,1
CUST102435,67,119,518561,246752,62,26,8,1,45,0,0,4,108,1,0,1
CUST102436,61,11,820444,171688,9,16,28,39,33,0,0,0,90,1,1,0
CUST102437,60,46,691753,248754,81,47,15,36,38,0,1,0,69,0,0,0
CUST102438,62,96,627441,26182,9,20,27,48,9,0,0,1,10,0,0,0
CUST102439,38,10,469349,105369,64,49,20,74,9,0,0,3,46,1,1,0
CUST102440,40,168,944061,244950,25,39,1,35,19,1,0,1,84,0,0,1
CUST102441,60,128,982708,208085,28,2,34,74,0,0,1,3,80,0,0,1
CUST102442,33,152,860705,177403,22,16,27,72,5,0,0,1,30,1,0,0
CUST102443,64,99,899760,192170,25,60,30,69,45,1,1,1,97,1,1,0
CUST102444,32,172,897736,41128,58,49,32,33,1,1,0,2,12,1,1,0
CUST102445,42,112,369781,46556,14,89,22,57,37,0,0,3,22,0,1,0
CUST102446,53,60,673636,233577,28,86,16,36,32,1,0,0,64,1,0,0
CUST102447,28,87,317783,167948,89,5,0,59,2,0,1,1,67,0,0,1
CUST102448,68,145,385083,155021,64,27,22,11,35,0,0,0,29,0,0,0
CUST102449,32,65,532598,66962,61,71,26,31,12,1,0,3,30,1,1,0
CUST102450,21,57,691527,105054,27,54,24,3,34,1,1,0,46,0,1,0
CUST102451,38,106,366088,217278,26,57,31,32,14,0,0,3,15,0,1,0
CUST102452,30,9,479096,39099,72,44,18,42,44,1,1,1,42,1,0,0
CUST102453,39,22,666751,158788,38,71,23,8,21,1,0,2,2,1,1,0
CUST102454,36,141,123013,198683,74,18,2,50,42,0,0,0,11,1,1,0
CUST102455,51,89,182693,184957,32,28,11,19,3,0,0,3,75,1,0,1
CUST102456,31,176,667252,68144,43,22,34,38,16,0,0,0,10,1,1,0
CUST102457,21,18,864165,211292,46,31,14,22,4,1,1,0,15,0,1,0
CUST102458,65,115,734946,22837,27,9,16,40,20,0,1,1,28,1,1,0
CUST102459,69,168,954646,195427,74,48,31,43,23,1,0,0,116,0,1,0
CUST102460,63,145,439895,193371,84,64,6,34,30,0,1,3,20,0,0,0
CUST102461,44,143,173687,165231,6,28,18,22,39,0,0,1,108,1,1,0
CUST102462,46,106,179625,140212,28,58,6,57,29,0,0,2,107,1,1,1
CUST102463,64,15,110264,131680,21,44,4,47,41,1,1,1,105,0,0,1
CUST102464,45,63,604359,121802,69,66,20,57,6,0,1,3,57,0,0,0
CUST102465,52,167,697362,117413,74,50,6,56,48,0,0,0,42,0,0,0
CUST102466,25,13,385755,66012,73,10,22,38,6,0,1,2,113,1,0,1
CUST102467,33,81,71658,145193,64,85,10,27,26,0,0,0,4,1,1,0
CUST102468,59,32,535140,205377,54,81,9,63,23,0,1,1,51,1,0,0
CUST102469,53,137,268531,233168,16,5,20,61,18,1,1,1,12,1,0,0
CUST102470,47,40,390715,163178,51,66,32,61,40,0,0,2,80,1,0,0
CUST102471,35,148,884727,73123,71,61,19,25,33,0,0,1,11,1,0,0
CUST102472,19,82,655669,126825,69,4,32,50,21,0,1,1,80,1,0,0
CUST102473,66,77,303138,23720,31,8,34,49,26,1,1,0,0,1,0,0
CUST102474,30,76,235484,183733,52,27,33,35,5,0,0,2,7,1,0,0
CUST102475,21,172,380056,239970,66,82,26,25,9,0,0,0,15,1,1,0
CUST102476,43,38,427941,239866,48,76,18,32,44,0,1,0,14,1,0,0
CUST102477,42,71,729042,233390,23,37,4,67,30,0,0,1,18,1,1,0
CUST102478,47,48,656920,167192,63,42,28,72,24,0,0,0,24,0,0,0
CUST102479,28,18,387354,165862,12,20,9,7,1,0,0,2,30,1,0,1
CUST102480,24,144,843997,73655,59,61,12,65,9,1,0,1,105,1,0,1
CUST102481,48,39,264456,205715,51,45,28,22,9,0,1,0,1,1,0,0
CUST102482,61,89,936709,108448,6,69,4,69,25,0,1,0,58,1,0,1
CUST102483,27,62,389026,193446,43,37,11,54,4,0,0,1,88,0,0,1
CUST102484,56,141,930099,188979,49,48,12,42,21,0,1,1,30,0,0,0
CUST102485,30,109,88566,196143,36,74,21,20,3,0,1,1,67,0,1,0
CUST102486,48,81,284473,135507,69,80,14,21,33,1,0,2,67,1,0,0
CUST102487,24,134,235750,49812,42,38,12,8,6,1,0,1,115,0,1,1
CUST102488,66,77,855619,64570,81,70,0,33,49,1,1,1,11,1,1,0
CUST102489,59,90,600830,65901,15,29,0,58,16,0,0,0,16,1,1,0
CUST102490,59,14,109237,75186,14,20,10,25,10,1,0,2,84,1,0,0
CUST102491,53,95,520904,137066,63,0,21,0,49,0,0,2,28,1,1,1
CUST102492,37,54,377620,143364,59,88,34,4,7,1,1,3,85,1,0,0
CUST102493,21,132,298789,196323,24,31,5,40,27,1,0,2,35,1,0,0
CUST102494,24,39,88502,211243,85,7,27,62,43,0,1,3,103,1,0,1
CUST102495,18,72,487598,51160,21,68,30,21,32,0,0,0,79,1,1,0
CUST102496,61,25,350454,34156,72,29,7,67,24,0,1,0,62,0,0,1
CUST102497,62,77,857051,91208,9,7,4,47,20,1,0,1,14,0,1,0
CUST102498,59,160,820945,226052,64,18,16,65,11,0,0,2,29,1,0,0
CUST102499,64,166,534037,218392,27,58,8,15,25,1,0,1,109,1,1,1
CUST102500,30,120,687143,164001,50,54,9,79,28,0,0,3,50,1,1,0
CUST102501,39,53,585933,212678,56,29,19,52,37,0,1,0,10,1,1,0
CUST102502,38,156,214933,234514,14,78,13,64,34,0,1,0,56,0,0,0
CUST102503,39,131,54175,246226,50,35,13,78,36,1,0,2,12,1,1,0
CUST102504,45,150,981213,208631,32,54,25,63,45,0,1,2,86,0,1,0
CUST102505,26,96,149395,200277,47,43,28,67,43,0,0,0,103,1,0,0
CUST102506,43,166,51762,214547,30,26,26,62,44,0,0,1,54,1,0,0
CUST102507,26,72,589510,210413,59,76,24,61,44,0,0,1,104,1,1,0
CUST102508,32,62,428709,110377,52,77,15,70,28,1,0,1,97,1,0,0
CUST102509,27,6,190400,57863,33,53,33,44,48,0,1,1,62,1,1,0
CUST102510,41,32,256539,227909,31,47,15,51,23,1,0,0,83,1,0,0
CUST102511,59,99,13213,80439,22,29,32,73,14,1,0,1,1,1,0,0
CUST102512,25,138,622655,153266,64,38,2,64,5,0,0,0,71,1,0,1
CUST102513,41,131,703290,217459,78,12,22,1,31,1,0,4,81,1,0,1
CUST102514,33,76,159785,136361,73,15,10,48,43,1,0,2,55,0,0,1
CUST102515,66,177,632445,227986,78,43,17,21,33,1,0,1,117,0,1,1
CUST102516,43,59,991227,212286,25,70,28,28,35,1,0,0,6,1,0,0
CUST102517,44,31,754696,111176,28,26,4,34,19,0,1,2,42,0,1,0
CUST102518,54,93,33583,245364,7,44,23,75,11,0,0,0,30,1,1,0
CUST102519,21,69,654080,44777,66,34,28,23,34,0,0,1,60,1,0,0
CUST102520,67,52,80944,172255,6,78,28,29,48,1,0,3,21,1,0,0
CUST102521,41,89,23369,173517,70,27,25,41,37,1,1,1,61,1,0,0
CUST102522,36,127,704288,213110,46,6,2,70,16,0,0,4,27,0,0,1
CUST102523,53,169,987454,102201,38,61,1,49,26,0,1,2,24,0,0,0
CUST102524,56,31,903276,162270,46,50,24,70,16,0,1,1,115,1,0,0
CUST102525,27,84,20510,167483,24,45,18,59,10,1,1,2,64,0,1,0
CUST102526,42,127,13120,196649,72,19,1,29,38,0,0,0,31,0,0,1
CUST102527,35,150,625135,30867,49,37,18,11,1,0,0,1,88,1,1,1
CUST102528,36,132,623863,77501,79,60,0,48,1,0,0,0,47,1,1,0
CUST102529,53,13,392413,160338,46,31,26,45,28,0,1,1,79,1,1,0
CUST102530,27,45,268439,54422,51,25,34,42,44,0,1,2,92,1,1,0
CUST102531,50,127,545748,181280,9,57,4,1,23,1,1,1,105,0,1,1
CUST102532,67,170,540251,136544,53,38,3,74,23,0,1,0,23,1,0,0
CUST102533,22,114,864548,177285,41,19,16,79,15,1,0,1,80,1,1,0
CUST102534,64,177,552616,153439,38,81,20,53,30,0,0,1,41,1,1,0
CUST102535,66,20,872061,225098,77,49,30,34,48,0,0,0,69,0,0,0
CUST102536,52,81,125034,50362,74,78,21,51,42,0,0,3,77,1,0,0
CUST102537,61,164,546893,66588,22,51,10,32,8,1,1,0,89,1,0,0
CUST102538,51,129,898333,184357,82,85,33,71,26,1,1,2,91,1,0,0
CUST102539,50,143,176885,141683,23,21,14,50,40,0,0,2,110,1,0,1
CUST102540,38,17,178443,220827,82,52,9,25,13,1,1,3,35,0,1,0
CUST102541,34,152,633529,217918,44,84,31,61,44,0,1,1,30,0,1,0
CUST102542,39,58,835030,51307,21,65,30,60,24,0,0,2,26,1,0,0
CUST102543,65,72,192848,241239,64,42,27,25,42,0,0,0,65,1,0,0
CUST102544,54,109,255289,95280,46,81,30,36,43,1,1,2,82,1,1,0
CUST102545,32,23,859690,165939,85,22,5,29,21,0,0,0,91,0,0,1
CUST102546,52,174,828401,71523,76,76,13,10,34,0,0,1,44,1,0,0
CUST102547,45,72,693272,230233,69,63,22,52,32,0,0,1,43,0,1,0
CUST102548,24,8,170446,152450,57,8,15,40,26,0,1,3,56,1,0,1
CUST102549,49,59,728662,230757,11,6,24,4,39,0,0,1,20,0,0,0
CUST102550,28,111,63784,122669,9,40,1,65,25,0,1,1,54,1,0,0
CUST102551,27,13,968386,223030,28,53,33,12,18,0,1,6,108,1,1,0
CUST102552,26,167,934432,173998,32,64,24,62,44,1,1,3,14,1,1,0
CUST102553,31,156,22274,118215,66,1,15,24,38,0,0,1,33,0,0,1
CUST102554,30,16,655282,113707,21,3,17,43,44,0,1,2,103,0,0,1
CUST102555,42,119,821848,159252,24,77,12,13,25,0,0,0,2,1,1,0
CUST102556,19,2,218220,107837,7,31,26,68,5,0,0,2,0,0,1,0
CUST102557,52,145,717358,133070,41,1,33,58,2,1,1,2,23,1,1,0
CUST102558,24,30,363578,183003,19,63,10,55,5,0,0,3,42,0,1,0
CUST102559,38,103,244768,170086,55,13,0,51,27,1,1,0,26,1,0,0
CUST102560,35,13,947551,242544,52,19,12,65,2,1,0,0,8,0,1,0
CUST102561,20,96,437572,94872,12,88,29,67,12,1,0,2,87,0,1,0
CUST102562,59,94,693494,204574,17,48,4,11,12,0,1,0,16,1,1,0
CUST102563,56,82,461258,102736,52,7,17,74,12,0,1,0,91,0,1,0
CUST102564,58,13,838742,20470,7,62,13,67,0,0,0,2,38,0,0,0
CUST102565,66,171,868190,242467,69,45,12,42,39,1,1,0,54,1,1,0
CUST102566,28,94,144435,161025,77,20,31,72,36,0,1,1,67,1,1,0
CUST102567,56,149,479365,184579,35,86,6,73,30,0,0,0,92,0,1,0
CUST102568,41,112,963067,107969,30,31,7,5,16,0,1,1,44,1,0,0
CUST102569,63,55,818060,106493,85,7,6,14,8,1,0,0,27,1,1,1
CUST102570,36,81,505136,21523,60,15,15,41,44,1,0,2,55,0,1,1
CUST102571,21,168,70672,232995,38,39,30,30,12,0,0,2,100,1,0,0
CUST102572,43,116,571534,203262,13,26,26,52,36,0,0,0,28,1,1,0
CUST102573,55,143,929665,193833,66,17,32,5,13,0,0,1,107,0,1,1
CUST102574,59,108,495209,46169,17,34,28,32,10,0,1,2,115,0,0,0
CUST102575,49,53,614398,60641,73,51,7,28,24,1,1,1,28,1,0,0
CUST102576,56,128,486654,169062,45,14,32,20,30,1,0,0,68,1,1,0
CUST102577,62,158,265954,44661,81,62,18,53,13,0,1,0,10,0,0,0
CUST102578,63,161,716220,159491,5,52,20,55,6,0,0,4,1,1,0,0
CUST102579,53,57,209271,29457,51,80,20,20,23,1,1,1,67,1,0,0
CUST102580,57,52,596976,82600,8,65,24,54,48,1,0,0,9,0,0,0
CUST102581,54,137,852980,118619,67,30,22,57,35,1,1,0,119,1,0,0
CUST102582,50,111,718723,91102,56,60,10,63,41,1,1,3,102,1,0,0
CUST102583,53,1,274306,48085,14,63,32,45,41,0,1,2,107,0,1,0
CUST102584,20,44,875290,112064,32,33,19,21,46,1,1,0,71,1,1,0
CUST102585,26,75,598823,196726,10,54,24,59,43,1,0,4,118,1,1,1
CUST102586,25,98,401435,152202,31,58,25,10,40,1,1,0,86,0,0,0
CUST102587,50,9,596152,120723,16,2,11,46,2,0,0,1,26,0,0,1
CUST102588,23,32,659981,148114,66,16,31,30,46,1,0,0,86,0,0,1
CUST102589,58,15,119371,85134,56,77,32,76,43,0,1,1,111,0,1,0
CUST102590,56,140,615080,57982,52,77,9,17,25,0,1,0,97,0,1,0
CUST102591,21,136,700793,244494,71,45,3,21,46,0,0,1,34,1,1,1
CUST102592,30,72,514214,80185,50,37,14,55,25,0,0,1,80,1,0,0
CUST102593,66,155,471066,48477,78,34,5,16,0,0,0,1,110,0,1,1
CUST102594,19,12,782704,129161,19,0,26,37,14,0,0,0,49,0,0,1
CUST102595,22,65,67188,67709,75,28,4,24,10,1,0,1,73,0,1,1
CUST102596,61,107,187023,174788,40,3,4,31,36,1,0,0,117,0,0,1
CUST102597,44,42,869150,93137,18,60,17,14,6,1,0,1,1,0,0,0
CUST102598,49,115,763476,51018,82,16,27,12,11,0,1,0,16,0,0,0
CUST102599,38,139,561846,154133,7,27,34,57,37,1,1,3,94,1,1,0
CUST102600,25,103,129938,154681,71,49,21,49,2,0,0,2,79,0,0,1
CUST102601,55,171,147731,50371,23,89,33,10,41,0,1,0,23,1,0,0
CUST102602,25,95,821845,98021,80,7,3,12,25,0,1,1,56,0,0,1
CUST102603,67,17,797867,166877,58,33,17,49,29,1,0,1,70,0,1,0
CUST102604,20,160,775560,22857,73,58,25,37,31,0,0,1,82,1,0,1
CUST102605,61,85,972415,157692,14,17,21,0,35,0,0,1,15,0,1,0
