Customer_ID,Age,Tenure_Months,Account_Balance,Monthly_Income,Previous_Month_Transactions,Current_Month_Transactions,Digital_Login_Frequency,UPI_Transactions,Card_Usage_Frequency,Loan_Active,Investment_Active,Complaint_Count,Days_Since_Last_Login,Salary_Account,Auto_Debit_Active,Churn,Transaction_Drop_Ratio,Digital_Engagement_Score,Inactivity_Score,Complaint_Risk_Score,Product_Adoption_Score,Balance_to_Income_Ratio
CUST102391,46,50,10491,86260,38,29,33,51,10,0,0,0,4,1,0,0,0.23076923076923078,35.6,0.03333333333333333,0.0,1,0.1216192717450528
CUST102392,42,102,118026,174762,12,57,34,14,1,1,1,1,56,1,0,0,0.0,19.400000000000002,0.4666666666666667,0.125,3,0.6753489010831812
CUST102393,50,138,75804,16407,14,85,34,16,22,0,1,2,66,1,1,0,0.0,24.4,0.55,0.25,3,4.619941491955144
CUST102394,66,160,512662,88568,52,54,23,50,49,1,0,1,10,0,0,0,0.0,39.0,0.08333333333333333,0.125,1,5.788278065688898
CUST102395,49,52,880725,73560,59,72,17,44,21,0,0,1,44,0,1,0,0.0,28.6,0.36666666666666664,0.125,1,11.972716520982585
CUST102396,66,15,644786,193412,58,61,32,62,25,0,0,0,95,1,1,0,0.0,42.6,0.7916666666666666,0.0,2,3.3337262748625998
CUST102397,52,84,763803,163866,82,47,22,27,11,0,0,3,21,0,1,0,0.42168674698795183,21.8,0.175,0.375,1,4.661115416770918
CUST102398,61,131,925295,165953,44,3,24,58,31,0,1,0,10,1,0,0,0.9111111111111111,39.00000000000001,0.08333333333333333,0.0,2,5.575611313978572
CUST102399,55,37,892907,232364,19,36,26,20,8,0,0,2,37,0,1,0,0.0,20.0,0.30833333333333335,0.25,1,3.842691455253588
CUST102400,43,126,815746,241024,85,7,0,41,42,0,0,1,58,0,0,1,0.9069767441860465,24.800000000000004,0.48333333333333334,0.125,0,3.3844870864018257
CUST102401,28,40,839315,195775,22,0,20,68,4,1,0,0,85,0,0,1,0.9565217391304348,36.0,0.7083333333333334,0.0,1,4.287118952271984
CUST102402,52,72,488335,190426,27,69,9,16,25,0,1,1,3,1,0,0,0.0,15.0,0.025,0.125,2,2.5644210117262785
CUST102403,25,40,350230,106288,66,46,30,67,6,1,0,0,102,0,0,0,0.29850746268656714,40.0,0.85,0.0,1,3.2950728673710357
CUST102404,63,56,721989,224534,50,74,24,6,28,0,0,0,66,0,0,0,0.0,17.6,0.55,0.0,0,3.2154853363618146
CUST102405,31,151,364435,134020,43,4,19,39,32,1,1,1,117,1,0,1,0.8863636363636364,29.6,0.975,0.125,3,2.7192380298609917
CUST102406,27,104,243223,114301,19,49,1,39,23,1,0,2,9,1,0,0,0.0,20.6,0.075,0.25,2,2.1278980245315045
CUST102407,19,139,535255,29390,57,23,14,42,24,1,0,2,100,1,0,1,0.5862068965517241,27.200000000000003,0.8333333333333334,0.25,2,18.21152733830084
CUST102408,63,110,213826,233547,68,46,27,72,30,1,0,0,18,1,1,0,0.3188405797101449,45.6,0.15,0.0,3,0.9155548324113244
CUST102409,26,136,306364,42307,67,17,12,50,28,0,0,0,81,0,0,1,0.7352941176470589,30.400000000000002,0.675,0.0,0,7.241278245249125
CUST102410,20,93,730523,242436,84,83,13,72,4,1,0,2,27,0,1,0,0.011764705882352941,34.8,0.225,0.25,2,3.0132488027817534
CUST102411,38,94,923451,240121,20,27,1,22,37,1,0,2,94,1,1,1,0.0,16.6,0.7833333333333333,0.25,3,3.8457575732336062
CUST102412,43,56,695779,39502,74,76,33,31,44,0,0,1,16,1,1,0,0.0,34.400000000000006,0.13333333333333333,0.125,2,17.613320507303243
CUST102413,25,60,319275,241671,70,4,34,30,10,0,0,1,23,1,0,0,0.9295774647887324,27.6,0.19166666666666668,0.125,1,1.3211087755304711
CUST102414,65,138,482930,37486,17,29,24,16,31,0,0,1,0,0,1,0,0.0,22.2,0.0,0.125,1,12.882599301091044
CUST102415,19,39,29876,126813,51,0,14,57,7,0,0,1,4,0,1,0,0.9807692307692307,29.8,0.03333333333333333,0.125,1,0.2355891305376378
CUST102416,23,28,744804,184330,13,85,11,34,19,0,0,1,31,0,1,0,0.0,21.8,0.25833333333333336,0.125,1,4.040579175504934
CUST102417,45,49,888880,203788,67,81,8,29,33,0,0,0,52,1,0,0,0.0,21.400000000000002,0.43333333333333335,0.0,1,4.361766336750266
CUST102418,46,164,676331,243300,38,45,30,63,46,0,1,0,80,0,1,0,0.0,46.400000000000006,0.6666666666666666,0.0,2,2.7798118380113523
CUST102419,43,125,981043,118920,85,68,13,52,41,1,0,0,56,0,1,0,0.19767441860465115,34.2,0.4666666666666667,0.0,2,8.24953540585767
CUST102420,42,13,230192,227566,33,30,28,50,7,0,0,4,84,0,0,1,0.08823529411764706,32.6,0.7,0.5,0,1.0115350643986167
CUST102421,29,36,312372,246624,41,69,7,36,1,1,1,0,104,1,1,0,0.0,17.4,0.8666666666666667,0.0,4,1.266586923466802
CUST102422,22,101,255767,97768,47,55,2,5,20,0,0,3,42,0,1,0,0.0,6.8,0.35,0.375,1,2.616033712117338
CUST102423,51,26,861927,156820,68,88,1,33,14,0,1,0,85,1,1,0,0.0,16.400000000000002,0.7083333333333334,0.0,3,5.496247313816389
CUST102424,65,86,253313,77785,28,27,15,55,5,0,1,0,102,1,0,0,0.034482758620689655,29.0,0.85,0.0,2,3.2565371660710154
CUST102425,54,4,29261,91050,75,15,18,24,4,0,1,1,38,0,1,0,0.7894736842105263,17.6,0.31666666666666665,0.125,2,0.3213693424564255
CUST102426,32,82,107601,37738,38,53,29,12,2,0,1,0,33,1,0,0,0.0,16.8,0.275,0.0,2,2.8511884257664484
CUST102427,61,166,62260,89231,52,52,15,62,42,0,0,4,77,0,1,0,0.0,39.2,0.6416666666666667,0.5,1,0.6977317554240631
CUST102428,53,127,499214,88606,16,11,30,65,42,0,1,3,79,0,0,0,0.29411764705882354,46.4,0.6583333333333333,0.375,1,5.634024399878114
CUST102429,32,88,475587,239373,27,19,27,4,15,0,0,1,4,1,0,0,0.2857142857142857,15.4,0.03333333333333333,0.125,1,1.9867947229022367
CUST102430,60,127,397562,56662,83,81,3,74,34,0,0,0,17,1,0,0,0.023809523809523808,37.6,0.14166666666666666,0.0,1,7.0162539929054235
CUST102431,65,120,490170,133313,17,33,9,10,8,0,1,3,3,1,1,0,0.0,9.2,0.025,0.375,3,3.6768081371798913
CUST102432,40,22,581464,242369,49,52,17,77,34,0,0,1,107,1,1,0,0.0,44.400000000000006,0.8916666666666667,0.125,2,2.3990757932087305
CUST102433,23,130,315444,228306,69,63,31,43,18,0,1,2,114,1,0,0,0.08571428571428572,33.2,0.95,0.25,2,1.3816659147551325
CUST102434,63,31,143412,30123,51,22,29,68,42,0,0,2,91,0,0,1,0.5576923076923077,47.2,0.7583333333333333,0.25,0,4.760722347629796
CUST102435,67,119,518561,246752,62,26,8,1,45,0,0,4,108,1,0,1,0.5714285714285714,12.6,0.9,0.5,1,2.101538785749312
CUST102436,61,11,820444,171688,9,16,28,39,33,0,0,0,90,1,1,0,0.0,33.400000000000006,0.75,0.0,2,4.778663746658202
CUST102437,60,46,691753,248754,81,47,15,36,38,0,1,0,69,0,0,0,0.4146341463414634,28.0,0.575,0.0,1,2.7808606862173626
CUST102438,62,96,627441,26182,9,20,27,48,9,0,0,1,10,0,0,0,0.0,31.800000000000004,0.08333333333333333,0.125,0,23.96367872283543
CUST102439,38,10,469349,105369,64,49,20,74,9,0,0,3,46,1,1,0,0.23076923076923078,39.4,0.38333333333333336,0.375,2,4.454294391192939
CUST102440,40,168,944061,244950,25,39,1,35,19,1,0,1,84,0,0,1,0.0,18.2,0.7,0.125,1,3.85408102028569
CUST102441,60,128,982708,208085,28,2,34,74,0,0,1,3,80,0,0,1,0.896551724137931,43.2,0.6666666666666666,0.375,1,4.722605076747114
CUST102442,33,152,860705,177403,22,16,27,72,5,0,0,1,30,1,0,0,0.2608695652173913,40.6,0.25,0.125,1,4.851666253297558
CUST102443,64,99,899760,192170,25,60,30,69,45,1,1,1,97,1,1,0,0.0,48.6,0.8083333333333333,0.125,4,4.682080022479979
CUST102444,32,172,897736,41128,58,49,32,33,1,1,0,2,12,1,1,0,0.15254237288135594,26.2,0.1,0.25,3,21.827323786136304
CUST102445,42,112,369781,46556,14,89,22,57,37,0,0,3,22,0,1,0,0.0,39.0,0.18333333333333332,0.375,1,7.942543548768176
CUST102446,53,60,673636,233577,28,86,16,36,32,1,0,0,64,1,0,0,0.0,27.200000000000003,0.5333333333333333,0.0,2,2.8839873618234595
CUST102447,28,87,317783,167948,89,5,0,59,2,0,1,1,67,0,0,1,0.9333333333333333,24.0,0.5583333333333333,0.125,1,1.8921398757956285
CUST102448,68,145,385083,155021,64,27,22,11,35,0,0,0,29,0,0,0,0.5692307692307692,20.200000000000003,0.24166666666666667,0.0,0,2.48405387622402
CUST102449,32,65,532598,66962,61,71,26,31,12,1,0,3,30,1,1,0,0.0,25.200000000000003,0.25,0.375,3,7.953616176097248
CUST102450,21,57,691527,105054,27,54,24,3,34,1,1,0,46,0,1,0,0.0,17.6,0.38333333333333336,0.0,3,6.582523440102803
CUST102451,38,106,366088,217278,26,57,31,32,14,0,0,3,15,0,1,0,0.0,28.000000000000004,0.125,0.375,1,1.6848752065316943
CUST102452,30,9,479096,39099,72,44,18,42,44,1,1,1,42,1,0,0,0.3835616438356164,32.8,0.35,0.125,3,12.25309462915601
CUST102453,39,22,666751,158788,38,71,23,8,21,1,0,2,2,1,1,0,0.0,16.6,0.016666666666666666,0.25,3,4.198974740063858
CUST102454,36,141,123013,198683,74,18,2,50,42,0,0,0,11,1,1,0,0.7466666666666667,29.200000000000003,0.09166666666666666,0.0,2,0.6191389341869501
CUST102455,51,89,182693,184957,32,28,11,19,3,0,0,3,75,1,0,1,0.12121212121212122,12.6,0.625,0.375,1,0.9877539765784664
CUST102456,31,176,667252,68144,43,22,34,38,16,0,0,0,10,1,1,0,0.4772727272727273,32.00000000000001,0.08333333333333333,0.0,2,9.791650157751853
CUST102457,21,18,864165,211292,46,31,14,22,4,1,1,0,15,0,1,0,0.3191489361702128,15.200000000000003,0.125,0.0,3,4.089889395294685
CUST102458,65,115,734946,22837,27,9,16,40,20,0,1,1,28,1,1,0,0.6428571428571429,26.4,0.23333333333333334,0.125,3,32.18083895262282
CUST102459,69,168,954646,195427,74,48,31,43,23,1,0,0,116,0,1,0,0.3466666666666667,34.2,0.9666666666666667,0.0,2,4.884898786253761
CUST102460,63,145,439895,193371,84,64,6,34,30,0,1,3,20,0,0,0,0.23529411764705882,22.0,0.16666666666666666,0.375,1,2.2748639927186978
CUST102461,44,143,173687,165231,6,28,18,22,39,0,0,1,108,1,1,0,0.0,23.8,0.9,0.125,2,1.0511704754526967
CUST102462,46,106,179625,140212,28,58,6,57,29,0,0,2,107,1,1,1,0.0,31.000000000000004,0.8916666666666667,0.25,2,1.2810866324805832
CUST102463,64,15,110264,131680,21,44,4,47,41,1,1,1,105,0,0,1,0.0,28.6,0.875,0.125,2,0.837356945952719
CUST102464,45,63,604359,121802,69,66,20,57,6,0,1,3,57,0,0,0,0.04285714285714286,32.0,0.475,0.375,1,4.961774340533484
CUST102465,52,167,697362,117413,74,50,6,56,48,0,0,0,42,0,0,0,0.32,34.400000000000006,0.35,0.0,0,5.9393428381624
CUST102466,25,13,385755,66012,73,10,22,38,6,0,1,2,113,1,0,1,0.8513513513513513,25.2,0.9416666666666667,0.25,2,5.843621710875131
CUST102467,33,81,71658,145193,64,85,10,27,26,0,0,0,4,1,1,0,0.0,20.0,0.03333333333333333,0.0,2,0.49353279061118227
CUST102468,59,32,535140,205377,54,81,9,63,23,0,1,1,51,1,0,0,0.0,33.400000000000006,0.425,0.125,2,2.6056344886015057
CUST102469,53,137,268531,233168,16,5,20,61,18,1,1,1,12,1,0,0,0.6470588235294118,36.00000000000001,0.1,0.125,3,1.1516582393028232
CUST102470,47,40,390715,163178,51,66,32,61,40,0,0,2,80,1,0,0,0.0,45.2,0.6666666666666666,0.25,1,2.3943951121161424
CUST102471,35,148,884727,73123,71,61,19,25,33,0,0,1,11,1,0,0,0.1388888888888889,24.200000000000003,0.09166666666666666,0.125,1,12.09899622558941
CUST102472,19,82,655669,126825,69,4,32,50,21,0,1,1,80,1,0,0,0.9285714285714286,37.0,0.6666666666666666,0.125,2,5.169831107186224
CUST102473,66,77,303138,23720,31,8,34,49,26,1,1,0,0,1,0,0,0.71875,38.400000000000006,0.0,0.0,3,12.779309472619198
CUST102474,30,76,235484,183733,52,27,33,35,5,0,0,2,7,1,0,0,0.4716981132075472,28.200000000000003,0.058333333333333334,0.25,1,1.2816571783121251
CUST102475,21,172,380056,239970,66,82,26,25,9,0,0,0,15,1,1,0,0.0,22.2,0.125,0.0,2,1.5837580374295228
CUST102476,43,38,427941,239866,48,76,18,32,44,0,1,0,14,1,0,0,0.0,28.8,0.11666666666666667,0.0,2,1.7840761755472825
CUST102477,42,71,729042,233390,23,37,4,67,30,0,0,1,18,1,1,0,0.0,34.400000000000006,0.15,0.125,2,3.123693715695978
CUST102478,47,48,656920,167192,63,42,28,72,24,0,0,0,24,0,0,0,0.328125,44.8,0.2,0.0,0,3.929111864731179
CUST102479,28,18,387354,165862,12,20,9,7,1,0,0,2,30,1,0,1,0.0,6.6000000000000005,0.25,0.25,1,2.3353852275673295
CUST102480,24,144,843997,73655,59,61,12,65,9,1,0,1,105,1,0,1,0.0,32.6,0.875,0.125,2,11.45863201911589
CUST102481,48,39,264456,205715,51,45,28,22,9,0,1,0,1,1,0,0,0.11538461538461539,21.8,0.008333333333333333,0.0,2,1.2855392871726068
CUST102482,61,89,936709,108448,6,69,4,69,25,0,1,0,58,1,0,1,0.0,34.2,0.48333333333333334,0.0,2,8.637322612472222
CUST102483,27,62,389026,193446,43,37,11,54,4,0,0,1,88,0,0,1,0.13636363636363635,26.8,0.7333333333333333,0.125,0,2.011021106556318
CUST102484,56,141,930099,188979,49,48,12,42,21,0,1,1,30,0,0,0,0.02,25.8,0.25,0.125,1,4.9216795428087625
CUST102485,30,109,88566,196143,36,74,21,20,3,0,1,1,67,0,1,0,0.0,17.0,0.5583333333333333,0.125,2,0.4515356064931887
CUST102486,48,81,284473,135507,69,80,14,21,33,1,0,2,67,1,0,0,0.0,20.6,0.5583333333333333,0.25,2,2.099307789945981
CUST102487,24,134,235750,49812,42,38,12,8,6,1,0,1,115,0,1,1,0.09302325581395349,9.2,0.9583333333333334,0.125,2,4.732700299118704
CUST102488,66,77,855619,64570,81,70,0,33,49,1,1,1,11,1,1,0,0.13414634146341464,23.0,0.09166666666666666,0.125,4,13.25082467361509
CUST102489,59,90,600830,65901,15,29,0,58,16,0,0,0,16,1,1,0,0.0,26.400000000000002,0.13333333333333333,0.0,2,9.117022245151892
CUST102490,59,14,109237,75186,14,20,10,25,10,1,0,2,84,1,0,0,0.0,16.0,0.7,0.25,2,1.4528708420338623
CUST102491,53,95,520904,137066,63,0,21,0,49,0,0,2,28,1,1,1,0.984375,18.200000000000003,0.23333333333333334,0.25,2,3.8003604076838333
CUST102492,37,54,377620,143364,59,88,34,4,7,1,1,3,85,1,0,0,0.0,16.6,0.7083333333333334,0.375,3,2.633976214557249
CUST102493,21,132,298789,196323,24,31,5,40,27,1,0,2,35,1,0,0,0.0,23.4,0.2916666666666667,0.25,2,1.521917850084554
CUST102494,24,39,88502,211243,85,7,27,62,43,0,1,3,103,1,0,1,0.9069767441860465,44.2,0.8583333333333333,0.375,2,0.4189562780481339
CUST102495,18,72,487598,51160,21,68,30,21,32,0,0,0,79,1,1,0,0.0,26.799999999999997,0.6583333333333333,0.0,2,9.530658118488693
CUST102496,61,25,350454,34156,72,29,7,67,24,0,1,0,62,0,0,1,0.589041095890411,34.400000000000006,0.5166666666666667,0.0,1,10.260093099511082
CUST102497,62,77,857051,91208,9,7,4,47,20,1,0,1,14,0,1,0,0.2,24.400000000000002,0.11666666666666667,0.125,2,9.396561742810468
CUST102498,59,160,820945,226052,64,18,16,65,11,0,0,2,29,1,0,0,0.7076923076923077,34.6,0.24166666666666667,0.25,1,3.631648330258833
CUST102499,64,166,534037,218392,27,58,8,15,25,1,0,1,109,1,1,1,0.0,14.2,0.9083333333333333,0.125,3,2.4453027340619893
CUST102500,30,120,687143,164001,50,54,9,79,28,0,0,3,50,1,1,0,0.0,40.800000000000004,0.4166666666666667,0.375,2,4.1898452457896855
CUST102501,39,53,585933,212678,56,29,19,52,37,0,1,0,10,1,1,0,0.47368421052631576,35.800000000000004,0.08333333333333333,0.0,3,2.7550110730255457
CUST102502,38,156,214933,234514,14,78,13,64,34,0,1,0,56,0,0,0,0.0,37.6,0.4666666666666667,0.0,1,0.916500010660299
CUST102503,39,131,54175,246226,50,35,13,78,36,1,0,2,12,1,1,0,0.29411764705882354,43.60000000000001,0.1,0.25,3,0.22002055014275446
CUST102504,45,150,981213,208631,32,54,25,63,45,0,1,2,86,0,1,0,0.0,44.2,0.7166666666666667,0.25,2,4.703080064419648
CUST102505,26,96,149395,200277,47,43,28,67,43,0,0,0,103,1,0,0,0.08333333333333333,46.6,0.8583333333333333,0.0,1,0.7459381459770918
CUST102506,43,166,51762,214547,30,26,26,62,44,0,0,1,54,1,0,0,0.12903225806451613,44.0,0.45,0.125,1,0.24126069690698584
CUST102507,26,72,589510,210413,59,76,24,61,44,0,0,1,104,1,1,0,0.0,42.8,0.8666666666666667,0.125,2,2.801667189445569
CUST102508,32,62,428709,110377,52,77,15,70,28,1,0,1,97,1,0,0,0.0,39.6,0.8083333333333333,0.125,2,3.8840076826903913
CUST102509,27,6,190400,57863,33,53,33,44,48,0,1,1,62,1,1,0,0.0,40.400000000000006,0.5166666666666667,0.125,3,3.2904742154016313
CUST102510,41,32,256539,227909,31,47,15,51,23,1,0,0,83,1,0,0,0.0,31.000000000000004,0.6916666666666667,0.0,2,1.1256153744899302
CUST102511,59,99,13213,80439,22,29,32,73,14,1,0,1,1,1,0,0,0.0,44.8,0.008333333333333333,0.125,2,0.1642590750870214
CUST102512,25,138,622655,153266,64,38,2,64,5,0,0,0,71,1,0,1,0.4,27.400000000000002,0.5916666666666667,0.0,1,4.0625509731383795
CUST102513,41,131,703290,217459,78,12,22,1,31,1,0,4,81,1,0,1,0.8354430379746836,15.400000000000002,0.675,0.5,2,3.23411202060149
CUST102514,33,76,159785,136361,73,15,10,48,43,1,0,2,55,0,0,1,0.7837837837837838,31.800000000000004,0.4583333333333333,0.25,1,1.1717707279154017
CUST102515,66,177,632445,227986,78,43,17,21,33,1,0,1,117,0,1,1,0.4430379746835443,21.8,0.975,0.125,2,2.774039747880362
CUST102516,43,59,991227,212286,25,70,28,28,35,1,0,0,6,1,0,0,0.0,29.400000000000002,0.05,0.0,2,4.669277911506592
CUST102517,44,31,754696,111176,28,26,4,34,19,0,1,2,42,0,1,0,0.06896551724137931,19.0,0.35,0.25,2,6.788238574525306
CUST102518,54,93,33583,245364,7,44,23,75,11,0,0,0,30,1,1,0,0.0,41.400000000000006,0.25,0.0,2,0.13686956167342532
CUST102519,21,69,654080,44777,66,34,28,23,34,0,0,1,60,1,0,0,0.47761194029850745,27.200000000000003,0.5,0.125,1,14.60717316539372
CUST102520,67,52,80944,172255,6,78,28,29,48,1,0,3,21,1,0,0,0.0,32.400000000000006,0.175,0.375,2,0.46990525729147314
CUST102521,41,89,23369,173517,70,27,25,41,37,1,1,1,61,1,0,0,0.6056338028169014,33.800000000000004,0.5083333333333333,0.125,3,0.1346776703281504
CUST102522,36,127,704288,213110,46,6,2,70,16,0,0,4,27,0,0,1,0.851063829787234,32.0,0.225,0.5,0,3.304794215221176
CUST102523,53,169,987454,102201,38,61,1,49,26,0,1,2,24,0,0,0,0.0,25.2,0.2,0.25,1,9.661787440558893
CUST102524,56,31,903276,162270,46,50,24,70,16,0,1,1,115,1,0,0,0.0,40.800000000000004,0.9583333333333334,0.125,2,5.566465973587394
CUST102525,27,84,20510,167483,24,45,18,59,10,1,1,2,64,0,1,0,0.0,32.8,0.5333333333333333,0.25,3,0.12245945881397625
CUST102526,42,127,13120,196649,72,19,1,29,38,0,0,0,31,0,0,1,0.726027397260274,19.6,0.25833333333333336,0.0,0,0.06671751843376557
CUST102527,35,150,625135,30867,49,37,18,11,1,0,0,1,88,1,1,1,0.24,11.8,0.7333333333333333,0.125,2,20.25187896851108
CUST102528,36,132,623863,77501,79,60,0,48,1,0,0,0,47,1,1,0,0.2375,19.400000000000002,0.39166666666666666,0.0,2,8.049637428711517
CUST102529,53,13,392413,160338,46,31,26,45,28,0,1,1,79,1,1,0,0.3191489361702128,34.0,0.6583333333333333,0.125,3,2.4473958300850076
CUST102530,27,45,268439,54422,51,25,34,42,44,0,1,2,92,1,1,0,0.5,39.2,0.7666666666666667,0.25,3,4.932455028204987
CUST102531,50,127,545748,181280,9,57,4,1,23,1,1,1,105,0,1,1,0.0,6.6000000000000005,0.875,0.125,3,3.0105085475035995
CUST102532,67,170,540251,136544,53,38,3,74,23,0,1,0,23,1,0,0,0.2777777777777778,35.4,0.19166666666666668,0.0,2,3.9565784173715626
CUST102533,22,114,864548,177285,41,19,16,79,15,1,0,1,80,1,1,0,0.5238095238095238,41.0,0.6666666666666666,0.125,3,4.876572318175152
CUST102534,64,177,552616,153439,38,81,20,53,30,0,0,1,41,1,1,0,0.0,35.2,0.3416666666666667,0.125,2,3.601511991657977
CUST102535,66,20,872061,225098,77,49,30,34,48,0,0,0,69,0,0,0,0.358974358974359,35.2,0.575,0.0,0,3.874122052963363
CUST102536,52,81,125034,50362,74,78,21,51,42,0,0,3,77,1,0,0,0.0,37.2,0.6416666666666667,0.375,1,2.4826559180350656
CUST102537,61,164,546893,66588,22,51,10,32,8,1,1,0,89,1,0,0,0.0,18.400000000000002,0.7416666666666667,0.0,3,8.212963102013846
CUST102538,51,129,898333,184357,82,85,33,71,26,1,1,2,91,1,0,0,0.0,46.800000000000004,0.7583333333333333,0.25,3,4.872763861617071
CUST102539,50,143,176885,141683,23,21,14,50,40,0,0,2,110,1,0,1,0.08333333333333333,33.6,0.9166666666666666,0.25,1,1.2484472488072047
CUST102540,38,17,178443,220827,82,52,9,25,13,1,1,3,35,0,1,0,0.3614457831325301,16.2,0.2916666666666667,0.375,3,0.8080632890756607
CUST102541,34,152,633529,217918,44,84,31,61,44,0,1,1,30,0,1,0,0.0,45.60000000000001,0.25,0.125,2,2.907176519716041
CUST102542,39,58,835030,51307,21,65,30,60,24,0,0,2,26,1,0,0,0.0,40.8,0.21666666666666667,0.25,1,16.274849925937474
CUST102543,65,72,192848,241239,64,42,27,25,42,0,0,0,65,1,0,0,0.3384615384615385,29.200000000000003,0.5416666666666666,0.0,1,0.7994030840656607
CUST102544,54,109,255289,95280,46,81,30,36,43,1,1,2,82,1,1,0,0.0,35.0,0.6833333333333333,0.25,4,2.6793274629779282
CUST102545,32,23,859690,165939,85,22,5,29,21,0,0,0,91,0,0,1,0.7325581395348837,17.8,0.7583333333333333,0.0,0,5.180727973966494
CUST102546,52,174,828401,71523,76,76,13,10,34,0,0,1,44,1,0,0,0.0,16.0,0.36666666666666664,0.125,1,11.582140260611823
CUST102547,45,72,693272,230233,69,63,22,52,32,0,0,1,43,0,1,0,0.08571428571428572,36.0,0.35833333333333334,0.125,1,3.011162556355708
CUST102548,24,8,170446,152450,57,8,15,40,26,0,1,3,56,1,0,1,0.8448275862068966,27.2,0.4666666666666667,0.375,2,1.1180379269404594
CUST102549,49,59,728662,230757,11,6,24,4,39,0,0,1,20,0,0,0,0.4166666666666667,19.0,0.16666666666666666,0.125,0,3.1576890075316997
CUST102550,28,111,63784,122669,9,40,1,65,25,0,1,1,54,1,0,0,0.0,31.4,0.45,0.125,2,0.5199641314094726
CUST102551,27,13,968386,223030,28,53,33,12,18,0,1,6,108,1,1,0,0.0,21.6,0.9,0.75,3,4.341934529280683
CUST102552,26,167,934432,173998,32,64,24,62,44,1,1,3,14,1,1,0,0.0,43.2,0.11666666666666667,0.375,4,5.370329714538589
CUST102553,31,156,22274,118215,66,1,15,24,38,0,0,1,33,0,0,1,0.9701492537313433,23.200000000000003,0.275,0.125,0,0.18841781146376124
CUST102554,30,16,655282,113707,21,3,17,43,44,0,1,2,103,0,0,1,0.8181818181818182,32.8,0.8583333333333333,0.25,1,5.762848700179407
CUST102555,42,119,821848,159252,24,77,12,13,25,0,0,0,2,1,1,0,0.0,15.0,0.016666666666666666,0.0,2,5.1606437555336475
CUST102556,19,2,218220,107837,7,31,26,68,5,0,0,2,0,0,1,0,0.0,38.6,0.0,0.25,1,2.0235909419685085
CUST102557,52,145,717358,133070,41,1,33,58,2,1,1,2,23,1,1,0,0.9523809523809523,36.800000000000004,0.19166666666666668,0.25,4,5.3907913820441715
CUST102558,24,30,363578,183003,19,63,10,55,5,0,0,3,42,0,1,0,0.0,27.0,0.35,0.375,1,1.9867216017136238
CUST102559,38,103,244768,170086,55,13,0,51,27,1,1,0,26,1,0,0,0.75,25.800000000000004,0.21666666666666667,0.0,3,1.4390752967598934
CUST102560,35,13,947551,242544,52,19,12,65,2,1,0,0,8,0,1,0,0.6226415094339622,31.2,0.06666666666666667,0.0,2,3.9067018491413963
CUST102561,20,96,437572,94872,12,88,29,67,12,1,0,2,87,0,1,0,0.0,40.800000000000004,0.725,0.25,2,4.612186818167445
CUST102562,59,94,693494,204574,17,48,4,11,12,0,1,0,16,1,1,0,0.0,8.4,0.13333333333333333,0.0,3,3.389925455212025
CUST102563,56,82,461258,102736,52,7,17,74,12,0,1,0,91,0,1,0,0.8490566037735849,38.800000000000004,0.7583333333333333,0.0,2,4.489696993293555
CUST102564,58,13,838742,20470,7,62,13,67,0,0,0,2,38,0,0,0,0.0,32.0,0.31666666666666665,0.25,0,40.97220458209174
CUST102565,66,171,868190,242467,69,45,12,42,39,1,1,0,54,1,1,0,0.34285714285714286,29.400000000000002,0.45,0.0,4,3.580637444941188
CUST102566,28,94,144435,161025,77,20,31,72,36,0,1,1,67,1,1,0,0.7307692307692307,48.400000000000006,0.5583333333333333,0.125,3,0.8969669494367369
CUST102567,56,149,479365,184579,35,86,6,73,30,0,0,0,92,0,1,0,0.0,37.6,0.7666666666666667,0.0,1,2.597058186152346
CUST102568,41,112,963067,107969,30,31,7,5,16,0,1,1,44,1,0,0,0.0,8.0,0.36666666666666664,0.125,2,8.919764749467445
CUST102569,63,55,818060,106493,85,7,6,14,8,1,0,0,27,1,1,1,0.9069767441860465,9.6,0.225,0.0,3,7.68174732848799
CUST102570,36,81,505136,21523,60,15,15,41,44,1,0,2,55,0,1,1,0.7377049180327869,31.200000000000003,0.4583333333333333,0.25,2,23.468500278758594
CUST102571,21,168,70672,232995,38,39,30,30,12,0,0,2,100,1,0,0,0.0,26.4,0.8333333333333334,0.25,1,0.3033185119057838
CUST102572,43,116,571534,203262,13,26,26,52,36,0,0,0,28,1,1,0,0.0,38.400000000000006,0.23333333333333334,0.0,2,2.8117955555118246
CUST102573,55,143,929665,193833,66,17,32,5,13,0,0,1,107,0,1,1,0.7313432835820896,17.400000000000002,0.8916666666666667,0.125,1,4.796191586615351
CUST102574,59,108,495209,46169,17,34,28,32,10,0,1,2,115,0,0,0,0.0,26.0,0.9583333333333334,0.25,1,10.72577431232402
CUST102575,49,53,614398,60641,73,51,7,28,24,1,1,1,28,1,0,0,0.2972972972972973,18.800000000000004,0.23333333333333334,0.125,3,10.131558985521586
CUST102576,56,128,486654,169062,45,14,32,20,30,1,0,0,68,1,1,0,0.6739130434782609,26.8,0.5666666666666667,0.0,3,2.8785364035891945
CUST102577,62,158,265954,44661,81,62,18,53,13,0,1,0,10,0,0,0,0.23170731707317074,31.000000000000004,0.08333333333333333,0.0,1,5.954816174824235
